driver_age,experience_years,car_type,locality,profession,previous_accidents,traffic_violations,avg_speed,max_speed,lane_changes,acceleration_rate,harsh_brakes,following_distance,speed_variation,risk_label
19,9,Sedan,Semi-Urban,Driver,1,4,90.89145849463482,84.8973761638925,8,5.417419690297265,3,27.960029849740206,17.732360114502477,1
30,31,Truck,Rural,Engineer,2,5,74.43963756889337,93.48292350889254,10,2.9437124337630713,2,15.032992761212558,10.446730744904515,1
60,33,Hatchback,Semi-Urban,Student,2,1,95.96534697667865,121.05199915254519,8,2.3931103923230075,1,17.619788630385358,4.423731474901203,1
60,19,Hatchback,Urban,Teacher,0,3,102.55568534635822,87.5122861790813,14,2.3634574652942986,4,23.753970087508765,3.776115851047829,2
28,38,SUV,Rural,Business,0,0,54.94969165659329,117.11064941817115,3,2.877024868924578,2,25.08238684538407,5.866481278604895,0
64,1,Truck,Semi-Urban,Driver,3,3,54.97716311407373,149.78414822206693,3,2.219814097632323,3,28.08351259216903,18.26573374921194,0
40,0,SUV,Rural,Teacher,4,0,49.9227633622207,88.74404829445936,3,1.0168165617912608,1,17.429735933614317,10.907893121676114,0
33,35,Truck,Semi-Urban,Teacher,2,3,114.50914397630112,94.57457398866518,11,1.862975737164533,0,9.845948237546635,16.27679505408173,2
48,23,SUV,Rural,Teacher,0,1,66.50413026012001,94.014332602407,0,5.412875273271618,4,24.11053074502651,10.628332735078612,2
28,26,Truck,Semi-Urban,Student,4,5,92.03454884871319,159.67477269834086,4,1.378242986657558,5,8.139381615134248,12.579499037655664,2
33,1,Truck,Urban,Driver,1,5,120.70031779099939,87.4972220114474,12,3.065010200606286,2,15.45855780431526,12.591949686277466,2
25,30,Truck,Semi-Urban,Business,4,7,91.65047645902004,136.74920574566156,5,3.2824392708277728,1,20.705326246300423,1.5954177517328665,1
21,13,Sedan,Rural,Driver,2,8,95.28586902185391,99.10238510627808,3,4.890769818961949,3,22.296404660926846,9.4601018426063,1
57,1,Hatchback,Rural,Engineer,3,7,68.13749654893475,104.25673285956309,7,2.262949887459088,3,23.325692930398173,17.41693170354415,1
21,28,Truck,Urban,Business,2,0,91.66421952470728,120.70802298763975,14,2.54820894178807,1,9.83830978851047,10.29287400603163,2
42,14,Sedan,Rural,Driver,0,2,65.09807084162776,90.68225509567934,14,1.0713797894202588,3,29.541230034301268,9.271373005221427,2
20,11,Sedan,Urban,Business,0,5,46.93377108621916,124.56303915593372,13,5.514153075071112,5,9.460464415474,11.004365910597551,2
49,36,SUV,Rural,Engineer,4,0,86.04683836580742,93.07981025849814,13,4.427784696613467,4,7.401835131405414,8.234573720799776,2
20,27,Hatchback,Rural,Business,2,7,91.41632321671362,73.28663901334855,2,2.314231143806273,0,21.60126004822163,10.79259938343567,1
44,19,Hatchback,Urban,Teacher,0,5,74.432329231141,125.41735379015644,10,5.437574733183079,3,27.74999999641465,3.5715515059753282,1
46,38,SUV,Rural,Student,1,0,70.06750434538027,115.25797815057993,8,1.4329073772171554,3,18.984592912484068,19.39098892264132,1
49,23,Hatchback,Rural,Engineer,1,9,80.73137676220146,85.34720448730116,12,2.8419782747362987,0,19.887060862868484,1.6484688596969164,2
36,20,SUV,Urban,Business,3,1,70.46527052983342,128.81889890446297,6,3.8179876733518783,4,18.462118698357976,10.18094118721118,2
38,9,Sedan,Semi-Urban,Engineer,4,5,99.84402963540325,75.39062036808521,7,3.527558343809199,4,6.068704852322231,4.9898581154334325,2
22,13,Sedan,Urban,Teacher,0,9,93.9369266167011,110.57217109952502,6,4.274537740173504,4,22.032789312334057,2.108760312687129,2
35,36,Truck,Rural,Student,3,7,117.56082340810673,57.68238766326402,8,2.48797521256535,5,13.954978013586832,13.382402192018539,2
45,17,SUV,Semi-Urban,Engineer,1,4,77.88983667805637,90.26802365343055,1,4.789207313246937,3,28.391844882836317,19.71844390954378,0
59,23,Sedan,Semi-Urban,Teacher,3,0,86.39644535003967,78.9446605702305,14,3.027230912147858,3,9.669751188715345,15.242494126974067,2
39,13,Sedan,Semi-Urban,Teacher,3,9,88.4715940197006,68.51823222563762,14,1.626485968464869,4,12.552894542907016,5.826392680292158,2
38,33,SUV,Urban,Teacher,0,1,77.54011599191377,100.6127971142765,3,4.702007239652838,3,17.621368722051177,10.374392187331622,0
23,11,Sedan,Semi-Urban,Business,0,3,45.33022566086541,108.30137090655327,1,5.55971490656495,2,16.93387609047523,1.9458495635945563,0
18,21,Hatchback,Semi-Urban,Driver,0,3,93.87780360100392,115.36983727226357,7,2.8221223874734487,3,15.007618541986357,11.101734899888509,1
22,5,Sedan,Semi-Urban,Engineer,4,6,131.69643382693695,100.04200947735174,1,3.948264119110417,5,12.860073442182205,2.88980076493168,2
58,35,SUV,Rural,Driver,3,1,104.98710823584443,110.77155734401737,7,4.439122640357615,4,8.679618414979588,16.097545214855472,2
29,35,Hatchback,Urban,Teacher,3,6,124.16373515848983,71.92218124781806,5,5.1576176111109895,1,25.52304682184014,2.0774215809559355,2
43,21,Hatchback,Urban,Driver,4,6,102.93592721810593,77.99346533258982,6,1.9899675364451144,4,16.21924468180461,1.1778583521110346,2
63,13,Sedan,Rural,Teacher,1,6,81.96065011920797,99.55456705319958,10,3.8498917940057353,1,19.323913977476458,17.36958373304875,1
51,15,Truck,Semi-Urban,Teacher,2,2,97.03164671241555,78.09733867231756,14,4.701816990199641,3,18.663821590894198,18.908302011068038,2
31,35,Hatchback,Rural,Student,1,5,106.39785761702262,100.13861011857173,12,1.9956308684676247,3,19.3872236662051,2.644526477850481,2
43,24,SUV,Rural,Student,4,5,52.986921286092404,83.74979521353639,5,3.362407358645508,5,22.621009296117087,6.299416522417755,2
62,31,Truck,Semi-Urban,Driver,3,3,93.89643093951837,96.03682587394076,13,3.3218104423441988,1,20.734524876005935,15.092248288317764,2
44,32,Truck,Semi-Urban,Engineer,3,0,83.0313445800178,58.3888421279655,11,5.196726277945964,4,11.847572934964113,11.253415840037096,2
26,35,Hatchback,Urban,Driver,0,8,114.54889367081608,57.19623818914187,8,4.886532002261104,0,18.84274815081526,19.035499445782342,2
43,19,Sedan,Semi-Urban,Engineer,0,1,92.44650332185815,82.07428479575533,3,2.1596324766300876,0,11.112822638523655,8.394420209847683,1
64,17,Truck,Rural,Driver,3,8,40.0,66.83093254585688,0,2.164763363345358,4,19.720911497703376,1.0631348963992704,2
39,37,Sedan,Rural,Business,3,7,93.79772409528968,50.0,8,4.6167706470167,3,15.798365505060783,1.3751671499214542,1
64,2,Hatchback,Semi-Urban,Business,0,0,43.76296892642921,112.06431095167471,12,4.6980624069926815,1,5.98545945741477,11.732234664775545,2
47,22,SUV,Urban,Engineer,0,6,110.48216832719183,124.28326688501417,9,1.8944993619968948,1,23.349642184207514,15.290002559681186,2
60,31,Truck,Rural,Student,1,9,69.64223599584135,121.87989110009914,7,3.0559019519434885,4,11.866660443424873,16.02172334142357,2
34,15,SUV,Semi-Urban,Engineer,3,2,62.385084035962564,96.39097973856963,0,5.128854311755032,4,28.00485887834542,18.318823742652828,2
43,4,Sedan,Urban,Driver,3,9,69.57901136976169,95.88236850503365,12,1.397103269271939,2,12.013931041545915,5.3524162767825105,2
53,3,Sedan,Urban,Teacher,4,9,67.12651518444329,102.4819425254037,9,2.869472813926601,5,29.915568578379283,15.029712202011549,2
18,20,SUV,Rural,Business,1,8,81.88579678189056,83.63429479905126,5,4.222705159691591,1,16.57377919517807,16.71486380969042,0
25,39,Hatchback,Rural,Teacher,2,4,67.78984339679398,53.93514851985069,13,4.8554339609348816,5,5.6601829897263265,16.8892316775085,2
52,13,Hatchback,Urban,Business,2,2,78.98350069383342,129.68685558056137,9,4.263289444565974,2,6.906724545912811,8.819327809018422,1
32,38,Truck,Urban,Driver,2,7,54.154409280962994,100.35869015431467,11,2.987603865078735,3,7.052200393264222,12.893677128393096,2
64,30,Truck,Urban,Business,0,2,79.96710223768085,98.82217740946362,11,5.959755483659658,1,6.405360525169866,11.479740765423717,2
39,13,Hatchback,Semi-Urban,Engineer,2,6,113.45174681405581,92.08270319283687,14,1.207661792102366,5,11.694734991764495,12.35223276060107,2
31,5,Hatchback,Rural,Teacher,4,6,76.028284948613,114.84092851570175,3,3.473779313731608,4,13.114720728749598,6.3585934826139106,2
43,11,SUV,Urban,Teacher,0,6,97.48293536334745,97.04818367703672,14,3.5502750798134755,4,7.782146602512767,13.981454517824123,2
45,15,Sedan,Rural,Driver,0,0,59.87418055974816,87.76539211549526,14,2.198955868977049,3,15.953287120034663,14.490328894963682,2
40,16,Sedan,Rural,Teacher,2,4,96.59392132083552,91.60921468251648,10,3.7935370631484506,5,14.133770542106362,4.72301930348451,2
31,22,Truck,Rural,Driver,0,0,107.75168458788741,101.6225529529383,1,2.1002870358607177,5,20.908099895507462,9.429016333339762,2
41,13,Hatchback,Urban,Student,1,6,113.50423966428559,71.18305591715583,2,3.217060331912299,0,9.896613987545344,9.020005949344117,2
19,6,SUV,Semi-Urban,Engineer,1,7,89.01495401264872,135.3556974968566,11,3.1581713685234,2,27.849637255433503,15.230062319380536,2
62,31,Truck,Urban,Business,2,6,98.42885542205748,84.82276959010493,12,4.86561178118524,4,17.89976947019408,13.663558144738069,2
43,14,SUV,Rural,Business,4,0,59.38962307196569,80.12059879782944,11,5.712959429103461,5,20.593325987070436,10.04772078072178,2
31,16,Hatchback,Urban,Business,0,2,77.33180274649473,90.55196990499199,8,2.0142162884057804,1,5.988008460010584,13.39809488505992,1
24,33,Hatchback,Urban,Student,3,9,68.99432650076858,122.72897537896502,4,5.957586404193792,5,18.977217471683794,5.994370499128066,2
20,4,Hatchback,Rural,Engineer,2,2,91.56905644985943,93.28731513751039,6,5.701582300365301,1,14.20250511279125,5.414609765743281,1
64,26,Sedan,Rural,Teacher,0,6,74.4356955983609,129.10521972641027,14,1.563266000819005,1,28.10430122038321,5.558473402325136,2
40,22,Hatchback,Urban,Teacher,2,3,98.73575895958514,91.75826756664061,12,5.561830178281508,3,27.141082888696413,1.5604558314564483,2
63,39,Truck,Urban,Engineer,2,2,134.3718065822611,64.47931661162973,14,3.822889648252824,0,20.941217500542923,14.130448965852311,2
60,13,Sedan,Urban,Engineer,4,5,97.43149518283424,79.1260793225138,1,5.394782037332994,2,24.196283770143545,19.731113656098774,1
64,14,SUV,Urban,Business,3,9,113.23315966681265,82.84735231982447,7,5.728176083577464,1,21.114828927898568,6.871610689473234,2
62,32,Truck,Semi-Urban,Teacher,0,5,61.308948787239004,116.21452343952713,2,5.2945360123616885,1,5.424202790185923,18.666833872840506,0
35,30,Truck,Urban,Engineer,2,9,83.30059733343978,88.54243076459764,0,3.0143879337684654,4,22.57816361682919,12.524309578047356,2
55,34,SUV,Semi-Urban,Teacher,2,4,89.33710883875695,70.48693326940976,12,4.183795967347761,0,9.427269096092367,5.273751041480532,2
52,16,Sedan,Rural,Engineer,0,5,86.30111395589151,63.81075010132515,7,3.3238515952327408,4,22.06427387425549,1.2254281057258787,2
32,27,Truck,Semi-Urban,Driver,2,2,121.86662916021717,54.21064502095795,10,2.832239562931549,3,5.262669605754271,14.750897141894276,2
42,18,Truck,Rural,Business,2,9,70.12227906113857,160.0,10,2.253549736207129,3,12.772670209810208,14.234910464849335,1
54,22,Truck,Semi-Urban,Engineer,2,4,91.46248055299753,81.26585801870932,8,3.2075396549349753,2,17.923199476854563,5.355813323077037,1
45,31,Sedan,Rural,Student,1,8,40.0,111.06832349488725,7,5.029859626266364,3,13.329265009019457,7.321396693640854,1
27,39,Sedan,Urban,Engineer,1,3,93.49346210727037,69.83171996059353,0,5.220113475412173,2,22.34968130075162,18.06288804700712,1
56,12,Sedan,Semi-Urban,Driver,3,1,95.11831711829102,130.69100825384476,11,5.790027595438877,4,18.067738468761142,3.987432909661809,2
34,19,Truck,Semi-Urban,Student,4,4,83.95497073361427,78.56378468256706,6,2.4530832622217007,1,28.99168452404213,16.873433494316313,0
56,34,Hatchback,Rural,Student,0,2,92.90603033956383,146.76843421969096,6,4.251987527020097,1,13.945310587772589,4.215245407837172,1
39,4,SUV,Rural,Engineer,4,2,73.71021216510304,149.29851226185448,3,4.468894740686995,0,23.046483288769597,10.152815579031447,0
43,8,Hatchback,Semi-Urban,Driver,4,3,60.56960912860635,72.11448231077145,12,1.9566616701662478,3,25.896041610549815,10.480340466390292,2
61,28,Sedan,Rural,Student,1,3,65.22919258637579,130.97598182611296,12,2.8344095646205694,0,11.340444677736883,9.969703282282643,2
42,5,Truck,Urban,Business,3,4,67.94867962393252,146.93506120507362,12,2.7112842836600977,0,23.853286894873012,6.470661812289889,2
34,24,Truck,Semi-Urban,Business,4,6,59.152967820657636,59.933152337451936,11,5.929549973701237,1,14.832849999574877,5.813929848987474,2
30,30,Hatchback,Urban,Teacher,4,3,58.363552672437535,62.821589355757446,7,5.791892815607842,3,8.21817879083116,14.92994061096314,1
37,21,Hatchback,Semi-Urban,Teacher,2,6,68.39871669217182,50.0,4,5.108839499224798,1,5.091176935812834,6.237861160557645,0
42,1,SUV,Urban,Driver,0,8,77.87793636562378,76.5073854484413,12,3.3641797764779455,5,23.593938815928123,12.588392052901046,2
21,4,Truck,Semi-Urban,Student,3,2,87.63753004517928,74.86125548751879,11,2.320359069082227,0,9.656101971960943,17.08615405460825,2
27,26,Hatchback,Rural,Business,0,4,60.52184692119425,91.65022762532892,3,5.579821212435807,3,6.279840855258138,16.903654449943758,0
20,24,SUV,Semi-Urban,Business,1,3,66.32282705371047,68.0830942877615,12,2.340218010423157,5,17.43022718849103,4.175876754808549,2
58,7,Sedan,Urban,Driver,4,8,72.71470068424736,117.29334174996376,4,3.609715090794113,5,13.667450865735404,13.44001521637366,2
62,0,Hatchback,Semi-Urban,Student,4,4,93.73757542882664,100.76183968700674,10,2.225362612882817,5,22.295167611917908,12.44330350449234,2
35,19,Sedan,Urban,Driver,0,9,61.09736275409189,110.609728702047,1,5.856289463124336,1,7.684107384771881,6.357705706016812,0
64,22,SUV,Urban,Engineer,1,1,74.6547093910511,125.73970581605374,3,1.2088080406351744,2,8.316329240754936,8.437625638867754,0
53,31,Sedan,Urban,Business,2,9,104.44811090817015,106.57717516337551,9,1.871749091205729,5,15.102692707515025,6.4171474679561005,2
64,10,Truck,Rural,Driver,2,0,69.10754981548712,94.40310454331312,7,4.825246196201258,2,18.010204289222976,11.204238041601437,1
39,38,Truck,Semi-Urban,Driver,4,6,60.05442139956081,79.46646562326936,6,1.7572264339113566,4,25.604847968040566,16.268920561116712,2
51,23,Sedan,Urban,Engineer,4,0,83.2556147452704,122.43786862973643,11,5.896747718345593,4,19.640629773373487,17.67256339130114,2
64,10,Truck,Rural,Teacher,3,7,68.37580160673093,106.761304815365,7,2.606761574040057,3,27.564936128649553,14.73364827075636,1
25,28,SUV,Urban,Business,0,8,40.0,105.469424662123,13,5.593230800291117,4,10.444195903458969,10.185556862304853,2
57,25,Truck,Semi-Urban,Driver,4,6,88.98091535880137,84.86901467010273,6,4.311391506241465,3,19.90548789995961,19.203810388151368,0
61,15,Sedan,Rural,Business,1,8,102.40474183467177,107.50559541960556,6,4.170587446244764,0,21.380960244814954,11.713701218091227,1
36,34,Sedan,Urban,Teacher,0,9,84.55282725987148,80.4593896659242,10,5.576862244330236,2,23.145126292883017,10.092387085784795,1
59,19,Sedan,Urban,Driver,3,5,105.86396631258265,107.75022270260251,6,3.566396661261638,3,29.716267455716554,17.27869883693875,1
58,2,Hatchback,Urban,Engineer,2,6,97.88051796220212,93.3802701397348,1,3.0038901544400383,0,16.70084556030234,4.507843246014525,1
54,0,Sedan,Semi-Urban,Business,3,2,67.90200663579529,117.88885131915757,2,2.088113777029662,2,14.232989496572364,3.999688560109838,0
23,0,SUV,Rural,Engineer,0,8,125.99013758574071,66.7878761851633,0,1.7226809725521495,1,26.3051668788457,15.868306957062115,2
43,16,Truck,Rural,Teacher,2,2,91.42287163795274,101.18927184668209,14,4.958844072348275,0,9.419772627132886,17.540845777069187,2
51,1,Truck,Rural,Teacher,1,5,93.55605816221276,117.57027220807049,1,1.6396916266001207,1,5.925702431994319,2.3827208514467646,1
62,28,Hatchback,Urban,Business,2,3,65.13064762896342,101.86425696324957,9,2.970087761214053,4,16.089726338283327,15.517635930341072,2
23,19,Hatchback,Rural,Teacher,2,8,54.08302929084831,64.44187707225856,5,3.0460841480977834,3,11.180146363415055,9.064772687876205,0
54,5,SUV,Urban,Student,1,0,63.33212123170668,81.38657452347192,1,4.3224968917635955,2,14.913135031377267,14.370809638914427,0
50,7,Sedan,Semi-Urban,Business,4,8,103.40202427692289,131.6807885902039,0,2.3925725359594585,4,29.65208278615802,3.5644173852310606,2
39,28,Hatchback,Rural,Student,4,3,119.20996753068512,98.230651768391,14,5.1911446910490096,0,13.712205755481312,19.487242300522592,2
38,32,Truck,Urban,Teacher,2,9,90.77502142370633,79.51780341399439,7,2.0374207608053054,4,22.699142709834508,17.74432558713537,2
23,2,Hatchback,Rural,Business,2,4,86.85049948678237,131.35593220229637,8,4.94574327466363,1,11.260050243761626,8.713478037090576,1
23,34,Hatchback,Rural,Student,3,0,104.34479263869596,138.7417205438588,6,5.248795872107377,1,12.585573594154388,17.973817696533743,1
21,4,Sedan,Semi-Urban,Teacher,4,0,112.6233686939435,70.53108244883231,2,1.9659032012026776,5,11.078879836506442,18.00358881561156,2
47,26,Hatchback,Rural,Driver,1,5,55.95867944379067,87.4255727823724,0,5.047079170134253,3,19.304021755643774,9.763807473385368,0
28,11,SUV,Semi-Urban,Driver,2,9,117.5586794510331,91.39073980928482,3,4.56870074101634,4,10.652714654910842,18.99082453678619,2
47,19,Truck,Rural,Engineer,2,0,77.3901369545616,113.33018836256116,12,5.371889525660651,5,22.959102566544136,19.560285386082427,2
48,19,Sedan,Rural,Driver,3,1,106.67959027917885,95.49078563722385,9,3.5498415859376666,2,22.006854963394094,5.1270420405002275,1
41,8,Truck,Rural,Student,3,2,63.64736588430783,103.06075354269423,14,2.1692825393563706,1,15.531741899735072,2.2666669132664152,2
26,38,SUV,Rural,Driver,3,6,105.67003961204063,96.34907672227135,10,5.560198683644722,0,5.6394255259451365,7.291845896551559,1
20,3,SUV,Rural,Business,0,1,56.32609754818774,154.99728433668548,2,4.950218084541797,4,5.566278305659204,10.287869960757478,2
48,18,Hatchback,Rural,Business,1,4,107.4262604068501,114.337874538962,14,1.104926859492382,2,18.32017042772333,2.760851575617063,2
57,37,Hatchback,Semi-Urban,Business,0,8,97.8669265420244,92.65978777208379,10,5.697067931472413,2,25.979970713917258,3.6725315921381942,1
54,26,Hatchback,Semi-Urban,Driver,2,9,53.559142245647266,93.05370037301775,2,5.742626293247164,2,19.971841784399743,19.462283317588945,0
53,12,Truck,Urban,Driver,3,7,110.50827539894809,111.82856225772746,1,2.776520653882568,2,15.891261539626857,15.008711330200985,2
41,12,SUV,Rural,Engineer,3,7,65.48042581888916,76.12122153165083,10,1.050091286371245,5,27.05297083706231,17.62382331594048,2
48,21,Sedan,Semi-Urban,Teacher,3,1,107.85831190472823,106.75327348711562,9,3.762686606050276,1,9.92488622566945,19.451936997859537,1
23,27,Hatchback,Rural,Engineer,4,0,87.88956582958772,103.98192043499328,2,5.568378865471758,3,13.985610732907592,8.184742826717374,0
19,21,Truck,Rural,Student,1,8,60.074580145785546,78.38452349784974,10,1.6222014179855546,4,19.132736296765334,14.06941488998015,2
37,18,Hatchback,Semi-Urban,Business,0,9,64.73561361114363,50.0,4,3.9525484362886094,1,12.291736728709653,4.496417894172609,0
45,7,SUV,Rural,Driver,1,3,140.0,56.575907508750475,14,4.6588464010482635,3,29.942812046499533,11.481676814667779,2
28,7,Sedan,Semi-Urban,Teacher,3,8,131.14694031813286,94.26207386381124,3,1.6734493026193766,2,16.308022923381124,4.987691081623612,2
21,25,SUV,Semi-Urban,Teacher,2,6,80.78643620074082,122.67547428621847,0,3.566367048257268,0,6.293055583528801,4.048188295084074,0
32,25,Truck,Urban,Driver,4,5,93.49276576295078,88.76966907441333,0,1.44402136917566,2,9.40208546881054,2.870429002774214,1
23,22,Hatchback,Urban,Engineer,1,9,109.06067733819518,121.65005108623603,0,3.790630868669978,3,18.312021706867093,12.014994688716818,1
47,12,SUV,Urban,Teacher,2,8,59.16245728689363,90.8332202108665,11,3.2105780420454124,3,18.75140499214023,19.047172787340653,2
55,27,Truck,Urban,Engineer,3,9,98.79872358463075,73.72221208355303,9,2.3234901165217607,0,29.60360667986736,3.3222141021698213,1
19,8,Hatchback,Rural,Driver,3,3,104.74336386614937,68.04125125506715,8,5.265402695901086,5,19.999160460656718,10.543974652226915,2
32,19,Sedan,Rural,Engineer,3,0,92.23689486952455,76.83561529246919,8,2.9089473851209475,1,21.66568300898044,14.054294228031022,1
28,18,SUV,Urban,Business,3,4,112.81891096157253,103.51842722124358,8,4.499085390690419,5,10.343069248355045,10.421371933302703,2
25,38,Hatchback,Semi-Urban,Driver,4,5,88.05287915027081,98.8599140734046,14,4.95341333954344,0,7.671622040876126,18.323742563225125,2
43,11,Hatchback,Semi-Urban,Driver,4,5,107.10593754711118,93.79576928479065,9,1.8931395020939186,2,20.05025020370219,4.159617362499005,1
62,14,Hatchback,Semi-Urban,Teacher,1,0,89.72600573884414,94.8360486568673,3,1.5955675143682555,4,26.621999415077585,1.4591019591443204,2
61,30,Hatchback,Semi-Urban,Teacher,3,6,54.32604776506051,127.62602222081173,3,1.0391758655643009,1,19.68432379475545,8.279244316083402,0
22,13,SUV,Rural,Teacher,4,7,103.7792365598262,146.98938433081688,13,2.5290394459979932,4,16.06958045461551,11.554287367233837,2
23,10,Hatchback,Semi-Urban,Business,2,4,111.03893718845256,81.55441376395657,13,5.079778412089305,4,19.455166033040726,5.835634736754,2
43,25,Truck,Semi-Urban,Business,4,1,81.97594830337772,95.2972405890595,9,4.863829143430081,1,16.719289462143024,4.200237406804772,1
21,26,SUV,Urban,Student,4,1,58.21814491335537,69.46594962666542,6,5.359029705486989,2,8.547039400382928,16.29191877907758,0
36,10,Hatchback,Semi-Urban,Driver,1,4,102.36149117296091,99.63643745242328,12,4.803001016233141,5,23.52961063132254,4.582928649588172,2
37,37,SUV,Rural,Teacher,4,6,91.32953649689087,92.12729102986295,2,1.1199578672753099,3,18.32595408661681,9.41096195109531,1
50,33,Truck,Semi-Urban,Driver,2,6,90.94025226292858,105.3666590630935,9,2.9275881947102373,2,14.983071901453894,19.135141100415915,1
37,18,Truck,Semi-Urban,Engineer,3,3,88.78038933930145,121.95757881249797,2,1.0296361346594065,5,18.990962551050156,12.64139183972301,2
29,5,SUV,Rural,Business,0,2,105.15420809186648,69.75799199684099,3,1.1802550691896576,3,11.030673861333373,10.45674560235673,1
64,37,Hatchback,Urban,Student,1,8,90.75872535159041,94.6861806556226,10,3.3927936522456554,3,15.698942886760806,7.844754420783628,1
18,27,Hatchback,Rural,Engineer,2,6,75.50158337968303,93.07539595530878,5,2.8000277190562946,1,20.561130025093203,10.887323607908954,0
43,0,Truck,Urban,Driver,1,1,52.69478645868867,103.96959217380567,0,3.7926175461653373,1,10.654839341680802,14.951834150452123,0
31,34,Hatchback,Semi-Urban,Business,3,0,75.76946999159,135.0107775449921,10,1.3308047056248398,0,23.724877116614124,16.628017531799205,1
55,39,Truck,Urban,Teacher,4,1,103.1911766896431,83.73773049210179,13,3.941500575698398,5,18.02527279641466,13.34710699890415,2
54,7,Hatchback,Urban,Engineer,4,2,78.30476928754324,115.22970895674449,2,1.3250118439918859,4,26.542667760462894,16.016024039765306,2
28,6,Truck,Urban,Business,2,4,103.15698676916108,141.8049425704018,11,3.1184210262114074,4,26.180914442410494,2.679937907686583,2
53,10,Sedan,Semi-Urban,Driver,3,2,56.71503597139656,78.85127179994967,14,2.7617881449977926,4,17.36292609298426,1.2731145525879726,2
30,38,Hatchback,Urban,Driver,0,9,64.76679652896121,103.68116000888764,14,2.1197397063037364,4,9.886640265804646,14.953809587266157,2
60,3,Hatchback,Urban,Engineer,0,8,63.60597840718304,103.46343369510427,4,2.559856338716949,0,23.416044665252315,5.9723773343338085,0
20,24,Hatchback,Semi-Urban,Engineer,4,9,87.70751335973631,67.59456053392631,10,1.0026205203524037,3,15.466953392082393,17.675886757069055,1
50,11,SUV,Rural,Engineer,3,3,120.84026729807672,114.47914495656136,14,2.620467717464546,0,19.865687086312427,11.181162875543304,2
23,25,Hatchback,Rural,Student,3,6,129.88600582402,128.06779563146864,3,1.392041711181299,5,7.681632254348471,10.091898011153463,2
27,37,SUV,Rural,Teacher,2,3,106.15077080431871,83.29987928118757,7,5.606510863740706,1,20.789599737899806,15.683556676829804,1
22,11,SUV,Semi-Urban,Business,0,2,45.841789872025906,92.75898115657125,8,1.3716644002342302,2,14.338762223628109,15.080824067484919,1
40,36,Truck,Semi-Urban,Driver,2,9,69.95837934090976,56.325860666446474,7,5.765529438578372,3,13.354743742962361,14.381254115409574,1
27,23,SUV,Rural,Driver,1,0,40.0,126.29979122482095,10,3.4571316737173188,3,29.49788946944503,14.108118164010252,1
61,15,SUV,Urban,Teacher,3,8,88.30405514271348,121.63404618554935,10,3.5658657764664627,0,15.810766069006181,10.792523946385504,1
19,12,Sedan,Rural,Engineer,0,0,117.49762156096018,76.10540375887942,8,4.940628693405632,1,21.950959452893354,18.60303518353434,2
30,24,Hatchback,Semi-Urban,Engineer,2,0,101.31014674205778,78.94046975714559,13,4.476898562842262,1,20.693188389346027,17.92218678481999,2
57,3,SUV,Urban,Driver,4,0,49.69064985598007,90.05615060522334,14,2.185305614445979,5,7.607588772128941,7.258693887748867,2
19,10,Hatchback,Urban,Teacher,1,4,112.77444891572245,132.30000301336747,13,1.1273317452203142,3,23.698188426607903,16.289196245951032,2
37,31,SUV,Semi-Urban,Driver,2,6,109.085591340368,98.19590343473459,13,4.892246045773334,0,13.078980085839413,17.931061764338164,2
18,6,Truck,Urban,Engineer,4,6,115.86256369347088,103.79434542629994,7,1.6487139961203614,4,24.973488729918376,12.74684445138807,2
54,10,Sedan,Rural,Business,0,9,107.18217024995477,103.79777348542567,9,3.9918461426176837,3,20.19101956538456,11.556004661454192,1
26,27,SUV,Semi-Urban,Engineer,0,0,74.4772832461772,134.31714043116028,12,5.713158869688895,4,12.927287248837239,13.765848204298127,2
34,22,Hatchback,Semi-Urban,Business,1,5,47.90170752670066,90.67210086769535,0,3.747217449460997,2,13.907324008276774,4.098152492095435,0
26,22,Truck,Semi-Urban,Student,4,8,108.41852396219831,96.60816452942427,6,2.4278662928888823,1,23.287684241659015,2.659529847979186,1
28,27,Hatchback,Semi-Urban,Teacher,3,5,100.53198930312013,129.35918424093867,13,1.8940106115700164,3,18.751482878072046,16.582855224375184,2
32,25,Truck,Urban,Student,0,3,45.5613757156373,129.08908182554697,8,1.1347495543411514,2,21.70877601678288,11.893198315003145,1
41,24,Sedan,Semi-Urban,Engineer,3,9,65.71403482967517,73.89291917462835,0,4.116224710684699,4,8.957958026879707,3.3275283163700564,2
55,28,Truck,Semi-Urban,Teacher,3,8,66.2758458843428,51.34537455537317,9,3.7899953450568122,3,24.674416805710464,8.910042515752519,1
52,18,Hatchback,Urban,Engineer,2,2,99.54942364440615,99.819957392467,0,3.3086295770567538,2,13.009782972875868,6.666453057554491,1
47,32,Hatchback,Semi-Urban,Teacher,2,9,84.68999453290265,116.16770199990377,9,1.9688571453375054,3,20.496531678941835,17.634081130288,1
48,35,SUV,Urban,Teacher,0,3,79.72636075603423,107.87693449313493,12,2.183159333177754,2,7.866995631050218,10.63718344177405,2
22,13,Truck,Urban,Engineer,3,3,76.61041683386917,84.69825678577257,1,5.7926450150986595,2,13.035506028924175,11.972738375961619,0
61,13,Hatchback,Semi-Urban,Engineer,2,3,62.48664806908055,146.59828566303423,12,1.1020204417476733,4,21.221682326666045,5.4705176936384445,2
